"number","title","pageid","namespace","length","touched"
"1019","エスリン・トレワヴァス","3697206","","3962","20210120200306"
"1020","川合眞紀","3697564","","10966","20220602115849"
"1021","渡辺三枝子","3698560","","5703","20210515235654"
"1022","宮澤有紀","3700669","","19020","20220110042735"
"1023","ナオミ・ファインブルン＝ドーサン","3701173","","5458","20210514001714"
"1024","李恒_(植物学者)","3702717","","2374","20210623130343"
"1025","逸見千代子","3717711","","2300","20210112162430"
"1026","武田尚子_(社会学者)","3727699","","2979","20220609090952"
"1027","挽文子","3728084","","4453","20220603040124"
"1028","宮崎冴子","3732090","","5966","20220616154409"
"1029","カーラ・マカラ","3736043","","7989","20190107100131"
"1030","アレン・オブ・ハートウッド","3738380","","2604","20181209191842"
"1031","小笠原祐子","3740176","","2362","20220303090206"
"1032","鈴木ゆめ","3744842","","4246","20220409224629"
"1033","野嶋秀子","3746707","","10418","20220403084349"
"1034","宮本直美_(社会学者)","3751187","","1667","20220303123200"
"1035","今村弘子","3766568","","1999","20220617212134"
"1036","尾関清子","3767058","","4088","20210409034333"
"1037","吉田道代","3769384","","3413","20220304024347"
"1038","鎌倉夏来","3769842","","3599","20220304030039"
"1039","マリア・ドロールス・ガルシア・ラモン","3772988","","4051","20210531080136"
"1040","矢野永吏子","3774487","","3607","20210604091327"
"1041","岩石ひで子","3776835","","15317","20220609153200"
"1042","グアダルーペ・オルティス・デ・ランダスリ","3779562","","13416","20220607161558"
"1043","レネ・ハウ","3783024","","35722","20210820154441"
"1044","マリア・スピロプル","3784197","","7826","20220511045443"
"1045","松木光子","3792757","","2806","20200301074100"
"1046","神長美津子","3798057","","8002","20211220222803"
"1047","新道幸惠","3799104","","2716","20220411042019"
"1048","中村惠子","3799110","","2161","20211101015503"
"1049","ドロシー・スウェイン・トマス","3800268","","5121","20211116120732"
"1050","メアリー・ウォーノック","3800330","","2509","20220120121330"
"1051","キャロライン・ベルトッツィ","3800346","","6214","20220602093135"
"1052","上林千恵子","3802618","","6067","20220303091834"
"1053","吉田よし子","3805805","","2826","20200917072441"
"1054","エリザベット・バダンテール","3808700","","19394","20220606223302"
"1055","謝希徳","3827329","","7985","20210925142941"
"1056","鈴木たね子","3833532","","3024","20200601021424"
"1057","山下富美代_(心理学者)","3837474","","2783","20220619174733"
"1058","山田理恵子","3837565","","3100","20210804074227"
"1059","山田里津","3841552","","1715","20200301074130"
"1060","望月享子","3843060","","1950","20200917071554"
"1061","ジョアン・スタビー","3843299","","2678","20210927015627"
"1062","津谷典子","3846440","","4267","20220622231515"
"1063","アントワネット・フーク","3847731","","19393","20220424111835"
"1064","クリスティン・ブラジー・フォード","3847844","","2802","20211229201848"
"1065","フランシス・アーノルド","3849147","","3621","20211215184722"
"1066","ドナ・ストリックランド","3849610","","16331","20201005104230"
"1067","マリー＝アンヌ・ピエレット・ポールズ","3851862","","30966","20220413104156"
"1068","ソジエ内田恵美","3854105","","1636","20210804074747"
"1069","高安美佐子","3860287","","3225","20220116070655"
"1070","周芷","3863454","","8407","20210605010810"
"1071","木本喜美子","3872336","","3515","20220303092643"
"1072","ホーン川嶋瑶子","3874526","","2047","20220610205201"
"1073","ディアドラ・N・マクロスキー","3875378","","3615","20220116101603"
"1074","首藤若菜","3875400","","3761","20220619230547"
"1075","河野順子_(教育学者)","3877697","","2943","20220423172221"
"1076","餅原尚子","3878342","","2596","20220530235931"
"1077","川添愛","3878820","","3372","20220413044934"
"1078","三浦典子","3880010","","1859","20220303122557"
"1079","鷲谷いづみ","3880468","","5955","20210608142030"
"1080","五木玲子","3884406","","1102","20210804155551"
"1081","デボラ・S・ジン","3888281","","17649","20201222091951"
"1082","小林昭子","3888530","","5379","20200207103553"
"1083","稲葉カヨ","3889217","","5446","20200204040306"
"1084","服部ケサ","3891358","","4203","20220110031737"
"1085","岡見京","3892987","","9038","20220319144315"
"1086","ローゼ・ラント","3893110","","16203","20201229055832"
"1087","エリカ・オウクレント","3893225","","4779","20190203074042"
"1088","マーガレット・キャヴェンディッシュ","3895493","","75901","20220330125027"
"1089","柳明姫","3896386","","12496","20210310113828"
"1090","サリー・ハスランガー","3899051","","8454","20210616175541"
"1091","佐藤一子","3901040","","3701","20220618213012"
"1092","ビクトリア・ベイトマン","3903524","","5285","20220320090437"
"1093","ダイアン・ラーセン＝フリーマン","3905571","","14839","20220222092649"
"1094","若林緑","3908068","","1896","20220527012031"
"1095","オモウンミ・サディク","3910095","","3652","20211215184803"
"1096","井上輝子","3910320","","4074","20220613134656"
"1097","石坂照子","3916105","","19814","20210508070847"
"1098","川野辺静","3921423","","3255","20220607211919"
"1099","松元文子","3924818","","2284","20200923081033"
"1100","吉田文_(教育学者)","3930237","","2725","20210924151738"
"1101","大島まり","3937064","","3150","20211018103400"
"1102","ジェルメーヌ・ティヨン","3941712","","46712","20220504142912"
"1103","メアリ・デイリー","3947813","","28283","20220513204212"
"1104","ゾラ・ニール・ハーストン","3949972","","36662","20220201140614"
"1105","アン・クレシーニ","3964124","","32366","20220409131812"
"1106","アンナ・チェルノバイ","3966972","","2431","20190906164311"
"1107","アーリー・ラッセル・ホックシールド","3970594","","2339","20210510022120"
"1108","羽入佐和子","3971466","","4369","20220618163657"
"1109","近藤千種","3992765","","19710","20220526103735"
"1110","フーダ・ゾービ","4001321","","3457","20220608020550"
"1111","唐鳳","4005039","","15967","20220411041614"
"1112","池田千絵子","4005237","","4575","20220327020200"
"1113","眞玉橋ノブ","4008257","","20360","20220504095807"
"1114","エミ・ナカムラ","4010233","","22260","20220119142123"
"1115","杉田つる","4010584","","4752","20220526210738"
"1116","井伊雅子","4012770","","6252","20220522025920"
"1117","滝澤美帆","4012778","","2596","20220521031410"
"1118","金田淳子","4012779","","16528","20220311170009"
"1119","中室牧子","4013316","","4267","20220608161511"
"1120","ルーシー・ジョアン・スレーター","4013553","","3209","20211228084120"
"1121","山本尚子","4013997","","3207","20220203093339"
"1122","アデル・ゴールドスタイン","4014598","","6236","20200205022012"
"1123","ジーン・バーティク","4014895","","27184","20210504035728"
"1124","フランシス・スペンス","4016338","","8116","20191221232651"
"1125","クララ・ダン・フォン・ノイマン","4016389","","8362","20220201234957"
"1126","ルース・タイテルバウム","4016606","","5100","20191221232734"
"1127","ジーン・E・サメット","4017226","","18860","20211207213130"
"1128","メアリー＝クレア・キング","4018975","","4897","20211103142058"
"1129","ジョーン・ビーチャム・プロクター","4019207","","30616","20220126235901"
"1130","ベティ・ホルバートン","4020980","","13600","20191221232518"
"1131","マーリン・メルツァー","4021063","","6186","20191221232611"
"1132","松岡陽子_(計算機科学者)","4021128","","7149","20210911065733"
"1133","リザ・ギンズブルグ","4021482","","2776","20210305110311"
"1134","キャスリーン・アントネッリ","4022860","","21982","20200902131851"
"1135","エヴァ・フィルビン","4024125","","6735","20200830233210"
"1136","メアリー・ブラック_(天文学者)","4024185","","10460","20210115181054"
"1137","アンナ・ウェッセルズ・ウィリアムズ","4024244","","18935","20220117215943"
"1138","ルーシー・シャピロ","4025581","","2867","20220207122841"
"1139","ファビオラ・ジャノッティ","4025761","","25249","20220608081351"
"1140","テルマ・エストリン","4026043","","13383","20220207084520"
"1141","谷口綾子","4026763","","3681","20210517024936"
"1142","玉城絵美","4032071","","5429","20220615014200"
"1143","モイラ・イップ","4034648","","3609","20220605225421"
"1144","レスリー・ランドン","4035066","","3612","20210611012111"
"1145","シルヴィア・アール","4040424","","42447","20220414113258"
"1146","キャサリン・ジョンソン","4040446","","57675","20220612055433"
"1147","武野要子","4040460","","4711","20220305013903"
"1148","大場みち子","4042350","","2515","20211108003746"
"1149","神田さやこ","4043041","","5225","20220512103300"
"1150","マリ＝ジョゼ・モンザン","4044406","","6537","20210311172629"
"1151","マミー・フィップス・クラーク","4048823","","10594","20211201004230"
"1152","リヒテルズ直子","4048860","","6347","20220212131316"
"1153","アリス・ボール","4048883","","2348","20210530174022"
"1154","インガー・アンダーセン","4050539","","27488","20220606234413"
"1155","アリソン・マッキー","4053074","","14037","20220606202111"
"1156","スーザン・ガス","4053100","","8711","20220607201334"
"1157","ローデス・オルテガ","4053128","","6243","20210730084802"
"1158","ミランダ・フリッカー","4063649","","4261","20210724065206"
"1159","リンダ・トリンカウス・ザグゼブスキ","4066727","","7408","20210616175619"
"1160","甲斐知惠子","4071436","","14930","20220127022308"
"1161","マリアン・ミスーン","4073105","","9679","20210409035608"
"1162","アリス・ハミルトン","4073494","","5240","20200904083306"
"1163","エレン・スワロウ・リチャーズ","4073502","","12145","20200303142725"
"1164","石正麗","4075274","","4450","20210928152655"
"1165","繁富香織","4076019","","3876","20220305204056"
"1166","高松瑞代","4088580","","3475","20210517025611"
"1167","富山栄子","4089267","","6605","20210505005734"
"1168","ヒルデガード・ハワード","4089869","","9266","20210121134051"
"1169","ケイティ・バウマン","4090263","","18287","20220309130452"
"1170","生沢クノ","4093683","","9132","20210723052723"
"1171","キャサリン・ダナム","4096353","","61798","20220410041506"
"1172","根本直子","4097345","","4209","20220304130116"
"1173","森本治枝","4098838","","10429","20210826142029"
"1174","中川かず子","4115469","","3709","20210604204942"
"1175","メアリー・エリザベス・バーバー","4115487","","21761","20220608131458"
"1176","マリリン・ウォーリング","4117047","","12513","20220428050717"
"1177","松田真希子","4117930","","2083","20220123145844"
"1178","メアリー・ジャクソン_(技術者)","4127163","","19784","20220214001219"
"1179","田中東子","4127824","","4840","20220305161347"
"1180","ジューン・アルメイダ","4130712","","37355","20220125143000"
"1181","キャスリン・クランシー","4131804","","6692","20210303141247"
"1182","イヴリン・ベレジン","4131865","","17880","20200703212921"
"1183","サラ・ミレッジ・ネルソン","4131926","","9712","20211012053642"
"1184","モイ・メンリン","4136556","","12407","20220621011144"
"1185","ジェス・ウェイド","4137839","","15036","20210330161424"
"1186","高瀬松子","4142842","","11552","20211029031321"
"1187","リディア・ホワイト","4145549","","5503","20210730042752"
"1188","山本雅代","4145558","","857","20200917030755"
"1189","アグラオニケ","4146379","","19346","20220327084831"
"1190","イライザ・アン・グライア","4153567","","7115","20220309130352"
"1191","竹沢泰子","4153735","","12176","20220610190144"
"1192","エイミー・フィンケルスタイン","4158890","","11732","20211031145333"
"1193","サラ・グリーン","4165705","","9314","20210620060828"
"1194","石川恭子","4168609","","3218","20220422132003"
"1195","清水郁子","4168633","","4837","20220304034059"
"1196","アデル・ゴールドバーグ","4169003","","10987","20210530174403"
"1197","佐藤ブゾン貴子","4176528","","3113","20200917065902"
"1198","高橋怜奈","4180855","","6461","20220507133723"
"1199","朴淳香","4181217","","9670","20210518074649"
"1200","岩尾エマはるか","4196585","","11365","20220619012458"
"1201","浅利美鈴","4196685","","3585","20211111155249"
"1202","マリリン・ストラザーン","4197079","","15688","20211020183818"
"1203","宮野真生子","4197664","","5125","20220530032826"
"1204","陳薇","4198070","","4423","20210605014947"
"1205","金山らく","4198347","","11008","20210311141510"
"1206","キャシー・シャーマズ","4201022","","20447","20210410214636"
"1207","エレノア・M・ハドレー","4201889","","18173","20220606224017"
"1208","蟻川芳子","4206143","","5178","20211225210659"
"1209","今市涼子","4206207","","2050","20211225210859"
"1210","武生房栄","4212380","","2654","20220110031915"
"1211","アニー・イーズリー","4212607","","13450","20220606195650"
"1212","キャシー松井","4213215","","19530","20220607152917"
"1213","桂田芳枝","4216533","","34704","20220112085703"
"1214","右田アサ","4216557","","15081","20210515112118"
"1215","高橋瑞子","4219737","","86336","20220401144520"
"1216","マルグリット・モーリー","4221174","","6808","20201107052406"
"1217","マリー・サープ","4221189","","12122","20220608111325"
"1218","ジェーン・クーク・ライト","4221192","","20287","20210321151842"
"1219","ルース・ベネリト","4221255","","9109","20211207055147"
"1220","藤田玲子","4221327","","3211","20220314083338"
"1221","ゾヤ・チャウシェスク","4223346","","13853","20210927143609"
"1222","鈴木由美子_(化学者)","4224471","","15456","20220217063447"
"1223","アンドレア・ゲズ","4227148","","24271","20211004021303"
"1224","シャーリー・ホジソン","4227328","","5058","20210123011446"
"1225","森郁恵","4229991","","9277","20220608043611"
"1226","イーダ・ノダック","4232388","","29498","20220322064753"
"1227","メアリー・L・トランプ","4232764","","24523","20220211081925"
"1228","大橋弘美","4234964","","5011","20220622225018"
"1229","小室広佐子","4235072","","4083","20220303112954"
"1230","バトラー後藤裕子","4235475","","5998","20220116082108"
"1231","ゴードン・ハミルトン","4240756","","4971","20211121022041"
"1232","サキコ・フクダ・パー","4246219","","1772","20220617230420"
"1233","イジリーヤ・アストゥルラービーヤ","4247682","","8025","20220123163435"
"1234","辛島篤","4248524","","1570","20220110031825"
"1235","ドロシー・ヴォーン","4248665","","20757","20220211153339"
"1236","夏培粛","4249108","","10522","20220110211303"
"1237","松村淳子","4262503","","4352","20220110035234"
"1238","スー・サベージ＝ランボー","4263947","","14809","20210503090029"
"1239","佐々木喜美子","4271400","","5359","20220521115531"
"1240","アンヌ・チェン","4272469","","7475","20210910130922"
"1241","積山薫","4274640","","2604","20220516115626"
"1242","米村千代","4275748","","2673","20220304024529"
"1243","イヴリン・フッカー","4276371","","2121","20210311110118"
"1244","ヘレナ・スパロウ","4276776","","16614","20210220022742"
"1245","クロディーヌ・ティエルスラン","4278945","","8374","20210824142718"
"1246","森本祐子","4291312","","1263","20210206084452"
"1247","カリコー・カタリン","4292236","","28301","20220621225133"
"1248","菅支那","4294323","","1696","20210503075929"
"1249","幾瀬マサ","4295176","","1186","20210225074422"
"1250","バイロン・キング＝ノエル_(第12代ウェントワース男爵)","4297176","","3401","20220327121318"
"1251","ウィリアム・キング＝ノエル_(初代ラブレス伯爵)","4297804","","9738","20220327121015"
"1252","ブレンダ・ミルナー","4301513","","2729","20211001000647"
"1253","垣内景子","4302008","","2554","20211127062610"
"1254","河上敬子","4305969","","3649","20220519233940"
"1255","ジョーン・A・スタイツ","4306157","","4183","20211107031720"
"1256","ゲイル・ルービン","4313223","","3442","20210303155255"
"1257","間宮八重","4315086","","2271","20220110034654"
"1258","相馬芳枝","4316893","","4283","20220501000159"
"1259","斉藤百合子","4317095","","2645","20210804173039"
"1260","キム・クロスビー","4318150","","11717","20210702072246"
"1261","キンバリー・ヤング","4318986","","12211","20210302232843"
"1262","マリナ・ヴィヤゾフスカ","4321323","","13025","20220414113113"
"1263","キム・アンダーソン_(人類学者)","4322326","","2125","20220322141135"
"1264","大小田結貴","4327891","","2889","20220428090408"
"1265","マリア・マルガレータ・キルヒ","4337767","","20016","20210919144547"
"1266","マーガレット・D・フォスター","4344958","","3969","20210602192502"
"1267","ドロテーア・エルクスレーベン","4348306","","6319","20210521091137"
"1268","エレナ・コルナロ・ピスコピア","4348528","","19125","20220327101931"
"1269","アン・エリザベス・ボール","4353130","","7928","20210625211234"
"1270","速水洋子","4359471","","2377","20220329131339"
"1271","アン・マクラーレン","4361352","","14142","20220606205724"
"1272","原田慶恵","4363765","","4102","20220424160027"
"1273","竹山春子","4377004","","4687","20220621043819"
"1274","篠崎和子","4380380","","2861","20210522075726"
"1275","朱麗蘭","4388928","","4432","20210605011007"
"1276","スザンヌ・ランガー","4389681","","16896","20220607194708"
"1277","後藤由季子","4393317","","2468","20220414093859"
"1278","宇良田唯","4398527","","72059","20220318231001"
"1279","藤田弘子","4405042","","2779","20220110041310"
"1280","ジュディス・クロール","4424230","","7835","20210904155030"
"1281","ボニー・ノートン","4424261","","14932","20220216092452"
"1282","キャサリーン・バルドヴィハリグ","4424271","","11705","20220109142455"
"1283","石田瑞穂_(科学者)","4426547","","2964","20210831073436"
"1284","アナ・キーゼンホファー","4428918","","8518","20220219081924"
"1285","ティティア・デ・ランゲ","4437105","","1968","20220511031410"
"1286","ボニー・バスラー","4439496","","3418","20220208154208"
"1287","大隅正子","4442501","","4028","20220501004606"
"1288","真行寺千佳子","4442850","","3001","20220430123815"
"1289","佐藤周子","4443215","","2057","20220430031628"
"1290","永原裕子","4443218","","3255","20220430123646"
"1291","一二三恵美","4443255","","3385","20220614093636"
"1292","寺川寿子","4443413","","3342","20220501045758"
"1293","田中幹子","4443420","","3445","20220501080312"
"1294","加藤庸子","4443926","","2979","20220110033106"
"1295","アヴィヴ・レゲフ","4444338","","1563","20220429044723"
"1296","李惟美","4444657","","4773","20210902072353"
"1297","スーザン・エイシー","4446449","","18182","20211102114100"
"1298","荘小威","4447509","","3307","20210907035340"
"1299","ジャネット・ラウリー","4449205","","3666","20211001011734"
"1300","許世賢","4457321","","5069","20210924173421"
"1301","ジャクリン・バートン","4458719","","4102","20211103142055"
"1302","ジュリア・アナス","4461594","","5776","20220319032713"
"1303","ペリクティオネ","4462350","","3582","20220123223822"
"1304","シェリル・ミサック","4472206","","8038","20211022191950"
"1305","美尾浩子","4472677","","16350","20220527013502"
"1306","謝毅","4477852","","3427","20211102155028"
"1307","胡海嵐","4477866","","2949","20211102155033"
"1308","葉叔華","4479236","","3499","20220205190242"
"1309","スーザン・ソロモン","4480517","","2979","20220326194638"
"1310","エベリン・ウィトキン","4480558","","3353","20220116012608"
"1311","玉城有紀","4482385","","2758","20220110035902"
"1312","上田悦子_(ロボット工学者)","4483002","","2785","20220527141910"
"1313","エヴィン・ファン・ディショック","4484943","","2081","20211115092735"
"1314","早乙女智子","4486875","","22615","20220606230105"
"1315","水入苑生","4491151","","3935","20211127035131"
"1316","マグダレナ・アンデション","4492269","","26791","20220622084443"
"1317","ルース・グラス","4492693","","1549","20220405103655"
"1318","川島恵美","4494677","","7572","20220109042203"
"1319","マダウィ・アル＝ラシード","4497221","","8578","20211206054648"
"1320","ジョーン・ヒントン","4497577","","18614","20220202053319"
"1321","黒田優佳子","4499608","","10566","20220614130111"
"1322","ジェニファー・クラック","4505503","","1845","20211220135152"
"1323","阿古智子","4508202","","3964","20220517190758"
"1324","福岡雅子","4515102","","5498","20220522135143"
"1325","岡本祐子","4517217","","2154","20220110012626"
"1326","小山ひさ子","4517438","","24746","20220614063626"
"1327","ジョセリン・ブロッホ","4535033","","3084","20220212083303"
"1328","ロザリンド・ハーストハウス","4535625","","4910","20220213104551"
"1329","ドリス・ホームズ・ブレイク","4535816","","6495","20220213025854"
"1330","小仲美奈","4537618","","4959","20220615003825"
"1331","金城妙子","4548751","","16439","20220408104751"
"1332","千原繁子","4549667","","11094","20220309033312"
"1333","和気洋子","4550006","","4731","20220306065708"
"1334","村松志保子","4551111","","25066","20220524135540"
"1335","ミルドレッド・ドレッセルハウス","4551802","","4574","20220308153639"
"1336","島津フミヨ","4559345","","1568","20220324035310"
"1337","ハイジ・J・ラーソン","4559884","","3874","20220321113519"
"1338","椎名美智","4563726","","3901","20220325051322"
"1339","ブリギッツ・クノップフ","4564189","","5409","20220520205810"
"1340","マリーナ・ポロシェンコ","4564763","","7959","20220512002648"
"1341","キム・コッブ","4565755","","3727","20220520205818"
"1342","神島裕子","4566413","","2671","20220427093601"
"1343","ユーリヤ・ズダノフスカ","4568622","","5636","20220514212456"
"1344","ジェイン・プラント","4568902","","6019","20220605121215"
"1345","眞銅雅子","4571493","","4667","20220507174511"
"1346","リボウィッツよし子","4575271","","3311","20220411042142"
"1347","玄己順","4576792","","2447","20220414052137"
"1348","佐々木葉","4579340","","3079","20220418065047"
"1349","渡邊純子","4580702","","3411","20220421103428"
"1350","阿部啓子","4588332","","2878","20220504023913"
"1351","稲葉奈々子","4590040","","4952","20220507061540"
"1352","真鍋祐子","4592915","","2673","20220513015551"
"1353","井川スミス史子","4592945","","3678","20220514001008"
"1354","フランシス・ホーゲン","4593732","","37245","20220619072743"
"1355","真田弘美","4595907","","4399","20220518100053"
"1356","マーガレット・マリー","4597985","","2581","20220522145446"
"1357","宇治梓紗","4598610","","2353","20220523201008"
"1358","シュネシオス","4599684","","8507","20220525210411"
"1359","跡見順子","4599736","","3602","20220610205121"
"1360","田中千穂子","4599797","","3538","20220526015130"
"1361","ナタリア・アヴシェンコ","4605032","","802","20220604125244"
"1362","権仁淑","4605185","","7664","20220605054152"
"1363","小林ミナ","4609543","","3540","20220613031216"
